Date,Temperature
1861,10.6
1861,10.05
1861,-0.45
1861,6.05
1862,10.5
1862,7.55
1862,1.2
1862,9.05
1862,11.8
1862,12.95
1862,16.2
1862,13.5
1862,10.15
1862,9.45
1862,1.7
1862,3.55
1863,3.35
1863,9.8
1863,4.95
1863,12
1863,11.6
1863,14.7
1863,14.45
1863,17.45
1863,10.5
1863,12.15
1863,5.7
1863,9.5
1864,3.1
1864,4.95
1864,8.4
1864,10.45
1864,11.95
1864,11.5
1864,14.4
1864,14.65
1864,14.45
1864,9.6
1864,8.9
1864,3.9
1865,0.55
1865,7.4
1865,1.25
1865,10.95
1865,9.75
1865,16.05
1865,12.05
1865,13.65
1865,17.95
1865,12.45
1865,8.25
1865,8.15
1866,3.15
1866,0.75
1866,-2.95
1866,7.95
1866,10.5
1866,14.45
1866,16.25
1866,12.2
1866,12.05
1866,10.45
1866,5.7
1866,9.15
1867,-4.8
1867,7.2
1867,1.95
1867,9.1
1867,13.75
1867,14.5
1867,17.15
1867,16.85
1867,13.85
1867,10.1
1867,6.05
1867,-0.3
1868,5.75
1868,7.5
1868,4.45
1868,10.75
1868,8.35
1868,14.05
1868,12.55
1868,20.75
1868,21.1
1868,8.7
1868,5.95
1868,3.8
1869,5.45
1869,9.05
1869,1.9
1869,13.5
1869,6.5
1869,16.95
1869,17.1
1869,12.1
1869,13.8
1869,4.5
1869,10.15
1869,5.3
1870,2.35
1870,3.25
1870,2.95
1870,11.1
1870,11.25
1870,13.3
1870,16.25
1870,13.9
1870,17
1870,10.85
1870,4.85
1870,-2.25
1871,1.25
1871,9.2
1871,9.25
1871,9.05
1871,13.95
1871,14.4
1871,16.6
1871,15.95
1871,13.35
1871,8
1871,9.4
1871,-0.55
1872,7
1872,9.45
1872,5.4
1872,8.65
1872,4.85
1872,13.25
1872,16.9
1872,15.65
1872,14.95
1872,9.4
1872,4.4
1872,6.1
1873,10.45
1873,1.65
1873,3.85
1873,4.3
1873,7
1873,15.4
1873,20.5
1873,11.8
1873,14
1873,12.65
1873,8.95
1873,-2.5
1874,5.5
1874,8.05
1874,11.75
1874,13.75
1874,14.75
1874,14.85
1874,12.4
1874,12.35
1874,11.7
1874,13.25
1874,10.6
1874,0.9
1875,8.25
1875,6.4
1875,8.9
1875,11.7
1875,11.75
1875,18.6
1875,16.4
1875,17.3
1875,15.35
1875,8.35
1875,14.3
1875,0.1
1876,-1.75
1876,2.15
1876,8.4
1876,8.4
1876,9.5
1876,15.1
1876,17.25
1876,14.5
1876,14.1
1876,13.65
1876,11.6
1876,9.25
1877,6.15
1877,4.6
1877,9.15
1877,3.8
1877,13.2
1877,14.6
1877,12.15
1877,20.1
1877,12
1877,12.3
1877,9.45
1877,3.7
1878,2.8
1878,4.2
1878,9.2
1878,6.55
1878,12.1
1878,19.75
1878,14.3
1878,15.7
1878,16.65
1878,7.35
1878,2.25
1878,3.1
1879,4.3
1879,2.55
1879,5.35
1879,3.9
1879,9.95
1879,12.9
1879,12.4
1879,15.3
1879,10.75
1879,13.85
1879,3.7
1879,1.25
1880,-0.1
1880,4.55
1880,5.25
1880,10.15
1880,11.75
1880,15.2
1880,16
1880,15.4
1880,14.05
1880,8.15
1880,3.95
1880,1
1881,-6.15
1881,0.45
1881,1.2
1881,10.3
1881,11.05
1881,12.95
1881,12.95
1881,12.3
1881,13.45
1881,7.35
1881,5.15
1881,8.85
1882,7.1
1882,6.4
1882,8.45
1882,7.85
1882,9
1882,11.25
1882,13.95
1882,13.4
1882,12.2
1882,11.9
1882,4.6
1882,-5.9
1883,2
1883,8.95
1883,1.35
1883,5.15
1883,14.1
1883,12.8
1883,12.35
1883,14.65
1883,10.45
1883,9.65
1883,6.4
1883,6.65
1884,5.9
1884,5.75
1884,4.5
1884,7.6
1884,8.15
1884,13.75
1884,14.65
1884,15
1884,10.15
1884,8.45
1884,5.15
1884,-0.8
1885,-0.15
1885,1.1
1885,2.05
1885,8.65
1885,8.85
1885,13.1
1885,12.5
1885,14.6
1885,10.85
1885,6.05
1885,5.65
1885,11.95
1886,4.3
1886,2.6
1886,4.05
1886,5.5
1886,7.5
1886,13.65
1886,14.25
1886,15.6
1886,15.75
1886,10.1
1886,5.6
1886,-0.3
1887,0.7
1887,4.75
1887,5.35
1887,10.1
1887,5.1
1887,16.7
1887,13.85
1887,15.2
1887,8.35
1887,4.85
1887,5.9
1887,1.5
1888,8.25
1888,1.55
1888,3
1888,5.25
1888,9.65
1888,11.35
1888,9.65
1888,13.25
1888,10.55
1888,11.15
1888,4.7
1888,5.35
1889,7.2
1889,10.65
1889,9.4
1889,7.8
1889,8.1
1889,13.9
1889,14.45
1889,16.15
1889,8.7
1889,6.4
1889,7
1889,1.25
1890,6.1
1890,6.35
1890,8.5
1890,12
1890,8.95
1890,14.85
1890,16.45
1890,13.15
1890,16.5
1890,11.65
1890,6.6
1890,2.3
1891,0.65
1891,5.25
1891,7.1
1891,5.5
1891,8.7
1891,10.45
1891,14.55
1891,12.95
1891,11
1891,9.05
1891,2.15
1891,5.45
1892,-2.5
1892,5
1892,3.75
1892,9.1
1892,11.2
1892,16.15
1892,16.8
1892,12.9
1892,13
1892,7.5
1892,9.8
1892,-1.8
1893,2.4
1893,6.95
1893,3.35
1893,13.25
1893,13.25
1893,12.65
1893,14.45
1893,19.25
1893,11.95
1893,7.75
1893,7.5
1893,9.5
1894,4.7
1894,5.9
1894,4.1
1894,8.2
1894,8.4
1894,16.5
1894,12.8
1894,14.6
1894,7.4
1894,6.25
1894,10.8
1894,5.75
1895,4.3
1895,-4.1
1895,9.85
1895,13.05
1895,9.55
1895,11.65
1895,17.05
1895,10.3
1895,12.9
1895,2.2
1895,8.5
1895,3.75
1896,9.5
1896,6
1896,6.55
1896,7.05
1896,13.35
1896,17.65
1896,14.2
1896,15.25
1896,8.9
1896,6.5
1896,4.25
1896,6.2
1897,7.9
1897,11
1897,3.65
1897,5.25
1897,10.9
1897,13.9
1897,10.9
1897,17
1897,9.9
1897,11.85
1897,13.45
1897,6.7
1898,8.75
1898,5.6
1898,4.6
1898,9.35
1898,7.6
1898,9.5
1898,14.75
1898,14.55
1898,10.8
1898,9.05
1898,9.45
1898,1.25
1899,7.9
1899,4.45
1899,4.75
1899,9.15
1899,10.25
1899,10.55
1899,17.35
1899,18.05
1899,13.3
1899,11.75
1899,9.4
1899,5.6
1900,5.4
1900,2.45
1900,3.1
1900,11.45
1900,6.8
1900,13.6
1900,13.95
1900,11.65
1900,16.15
1900,5
1900,7.8
1900,6.65
1901,8.2
1901,3.45
1901,5.25
1901,5.35
1901,13.4
1901,12.15
1901,17.25
1901,15.4
1901,12.1
1901,5.2
1901,7.25
1901,3.8
1902,0.75
1902,4.3
1902,6.55
1902,5.2
1902,10.05
1902,15.5
1902,17.05
1902,15.1
1902,15
1902,9.9
1902,9.55
1902,9.1
1903,-0.65
1903,8.85
1903,4.6
1903,6.1
1903,7.95
1903,9.05
1903,12.65
1903,12.85
1903,13.7
1903,12.55
1903,8.75
1903,5.85
1904,4.2
1904,0.95
1904,3.95
1904,10.5
1904,9.45
1904,10.7
1904,12.3
1904,10.4
1904,9.75
1904,13.95
1904,8
1904,1.35
1905,2.25
1905,8.35
1905,8.45
1905,5.75
1905,11.6
1905,14.95
1905,17.85
1905,11.95
1905,9.25
1905,6.6
1905,2.05
1905,7.15
1906,6.45
1906,4.9
1906,6
1906,5.3
1906,8.55
1906,15.85
1906,13.9
1906,17.7
1906,10.45
1906,10.5
1906,5.6
1906,-2.4
1907,2.4
1907,1.2
1907,5.1
1907,4.2
1907,12.4
1907,9.35
1907,18.55
1907,14.75
1907,13.55
1907,9.05
1907,8.9
1907,10.1
1908,4.35
1908,8.25
1908,2
1908,2.3
1908,11.7
1908,15.25
1908,17.3
1908,15.25
1908,8.55
1908,13.55
1908,9.95
1908,6.15
1909,10.25
1909,2.5
1909,5.6
1909,7.85
1909,4.75
1909,12.9
1909,15.8
1909,13.65
1909,13.6
1909,9.9
1909,7.7
1909,5.3
1910,-1.55
1910,6.6
1910,4.45
1910,7.5
1910,6.7
1910,11.6
1910,12
1910,13.9
1910,11.7
1910,10.2
1910,6
1910,4.55
1911,8.65
1911,5.3
1911,3.7
1911,7.7
1911,8.65
1911,10.55
1911,17
1911,16.2
1911,12.1
1911,9.55
1911,1
1911,6.95
1912,4.15
1912,10
1912,5.85
1912,11.1
1912,8.35
1912,10.55
1912,14.2
1912,10.6
1912,8.65
1912,5.25
1912,-1.65
1912,7.2
1913,2.8
1913,6.15
1913,5.55
1913,10.3
1913,9.75
1913,12.5
1913,14.2
1913,17.8
1913,14.75
1913,10.25
1913,7.5
1913,5.8
1914,4.15
1914,3.9
1914,7.75
1914,11.1
1914,6.95
1914,12.75
1914,15.3
1914,15.55
1914,14.15
1914,7.75
1914,13.05
1914,4.15
1915,-5.3
1915,4.15
1915,7.2
1915,9.45
1915,10.55
1915,9.7
1915,11.15
1915,11.4
1915,8.65
1915,5.25
1915,2.5
1915,-0.55
1916,8.05
1916,1.65
1916,6.15
1916,11.95
1916,6.95
1916,9.45
1916,13.35
1916,16.4
1916,13.9
1916,6.7
1916,8.05
1916,4.15
1917,1.35
1917,0.25
1917,2.5
1917,3.3
1917,11.95
1917,15.85
1917,13.85
1917,13.9
1917,13.9
1917,14.45
1917,6.4
1917,1.15
1918,-1.4
1918,9.7
1918,6.95
1918,5.25
1918,9.45
1918,10.85
1918,13.9
1918,15.25
1918,8.6
1918,5.25
1918,8.35
1918,4.7
1919,1.35
1919,6.4
1919,0
1919,8.9
1919,13.9
1919,11.35
1919,13.9
1919,18.3
1919,18.6
1919,10.3
1919,-1.9
1919,6.4
1920,5.85
1920,9.2
1920,8.9
1920,9.15
1920,9.2
1920,15.25
1920,13.35
1920,12.8
1920,13.35
1920,11.95
1920,4.45
1920,0
1921,10
1921,4.45
1921,10.25
1921,5
1921,10.55
1921,14.7
1921,19.7
1921,12.5
1921,11.95
1921,5
1921,10.3
1921,5.55
1922,3.05
1922,6.35
1922,8.9
1922,5
1922,9.7
1922,12.5
1922,17.2
1922,10.55
1922,8.9
1922,14.15
1922,1.95
1922,4.15
1923,9.2
1923,2.8
1923,5
1923,7.75
1923,9.45
1923,15.55
1923,19.15
1923,12.5
1923,14.75
1923,9.15
1923,4.45
1923,2.8
1924,4.15
1924,3.05
1924,2.5
1924,6.1
1924,12.25
1924,13.6
1924,13.05
1924,16.7
1924,15
1924,10.8
1924,11.1
1924,10.55
1925,4.15
1925,3.05
1925,6.95
1925,8.3
1925,5
1925,11.7
1925,15.85
1925,14.2
1925,12.25
1925,7.8
1925,1.7
1925,0.55
1926,6.4
1926,9.45
1926,7.25
1926,12.2
1926,14.7
1926,11.95
1926,16.35
1926,15.85
1926,12.25
1926,3.35
1926,7.5
1926,1.1
1927,5.25
1927,8.05
1927,7.25
1927,5.55
1927,8.05
1927,12.5
1927,15.8
1927,17.75
1927,9.45
1927,11.1
1927,5
1927,0
1928,3.05
1928,7.8
1928,9.15
1928,6.4
1928,13.65
1928,10.8
1928,14.45
1928,12.75
1928,6.4
1928,10.55
1928,3.6
1928,6.4
1929,3.6
1929,10
1929,3.35
1929,6.9
1929,13.35
1929,13.05
1929,13.05
1929,16.95
1929,14.7
1929,9.75
1929,8.35
1929,7.8
1930,5.55
1930,3.05
1930,3.35
1930,5
1930,11.95
1930,10.85
1930,15.3
1930,13.05
1930,13.9
1930,6.65
1930,8.65
1930,8.35
1931,4.45
1931,3.85
1931,7.8
1931,8.35
1931,10.25
1931,11.65
1931,15.3
1931,11.95
1931,10.85
1931,8.35
1931,8.9
1931,8.35
1932,8.35
1932,2.25
1932,0.85
1932,4.75
1932,10.55
1932,14.45
1932,16.95
1932,18.85
1932,14.15
1932,6.95
1932,4.45
1932,8.05
1933,6.1
1933,2.2
1933,8.35
1933,11.1
1933,14.45
1933,15
1933,16.1
1933,18.05
1933,15.55
1933,6.95
1933,9.45
1933,7.2
1934,5.85
1934,5.85
1934,6.7
1934,7.25
1934,10
1934,18.85
1934,16.4
1934,17.5
1934,14.45
1934,13.35
1934,6.4
1934,9.45
1935,5.3
1935,2.8
1935,3.9
1935,8.9
1935,5
1935,17.5
1935,15.3
1935,11.1
1935,15.55
1935,9.45
1935,5.85
1935,4.45
1936,5.85
1936,8.1
1936,12.25
1936,2.5
1936,7.5
1936,13.6
1936,13.3
1936,16.1
1936,15
1936,11.4
1936,6.65
1936,3.05
1937,3.9
1937,8.35
1937,2.25
1937,6.95
1937,14.7
1937,14.7
1937,14.2
1937,16.7
1937,14.7
1937,8.9
1937,8.35
1937,7.5
1938,10.3
1938,10.6
1938,12.2
1938,5.25
1938,8.35
1938,13.6
1938,14.45
1938,11.95
1938,16.95
1938,11.4
1938,8.65
1938,8.6
1939,7.2
1939,6.95
1939,8.05
1939,8.05
1939,5.8
1939,13.9
1939,18.05
1939,17.5
1939,11.7
1939,6.35
1939,5.25
1939,8.6
1940,-2.8
1940,2.2
1940,6.65
1940,6.65
1940,9.7
1940,16.65
1940,12.5
1940,15
1940,10.3
1940,6.4
1940,4.15
1940,8.05
1941,1.65
1941,6.35
1941,4.2
1941,4.2
1941,12.8
1941,16.4
1941,15.85
1941,14.2
1941,16.65
1941,5
1941,7.5
1941,6.95
1942,3.05
1942,3.05
1942,6.95
1942,9.45
1942,12.8
1942,10.6
1942,15.8
1942,15.3
1942,10.55
1942,13.05
1942,5.85
1942,8.35
1943,6.65
1943,1.65
1943,9.15
1943,8.9
1943,8.05
1943,13.05
1943,15.25
1943,15.85
1943,14.45
1943,7.5
1943,8.9
1943,4.75
1944,10.55
1944,3.05
1944,7.8
1944,9.15
1944,9.7
1944,10
1944,14.45
1944,13.35
1944,11.1
1944,7.8
1944,4.15
1944,4.45
1945,-5.3
1945,3.1
1945,10.55
1945,5.85
1945,3.6
1945,15
1945,14.45
1945,16.4
1945,15.25
1945,11.35
1945,2.5
1945,3.6
1946,8.65
1946,8.65
1946,3.35
1946,10.55
1946,8.05
1946,12.75
1946,13.85
1946,15.85
1946,15
1946,6.15
1946,7.5
1946,6.4
1947,5
1947,1.65
1947,3.6
1947,6.95
1947,11.1
1947,16.95
1947,19.2
1947,14.7
1947,13.05
1947,8.6
1947,2.75
1947,-2.75
1948,2.8
1948,1.95
1948,6.4
1948,5
1948,6.4
1948,11.1
1948,13.05
1948,13.05
1948,12.75
1948,4.7
1948,14.2
1948,4.45
1949,2.2
1949,4.15
1949,3.85
1949,8.9
1949,10
1949,14.75
1949,17.8
1949,12.2
1949,16.1
1949,14.15
1949,5.85
1949,7.5
1950,6.1
1950,11.1
1950,5.3
1950,4.75
1950,10.55
1950,15
1950,17.2
1950,15.8
1950,11.95
1950,11.35
1950,9.75
1950,0.25
1951,1.65
1951,3.9
1951,3.05
1951,5.55
1951,12.2
1951,14.7
1951,17.25
1951,15.85
1951,18.05
1951,8.9
1951,5.8
1951,7.5
1952,1.65
1952,6.9
1952,6.1
1952,6.65
1952,14.7
1952,9.45
1952,18.6
1952,18.05
1952,9.2
1952,10.8
1952,5.85
1952,6.65
1953,8.6
1953,11.65
1953,6.95
1953,8.35
1953,12.8
1953,12.75
1953,13.9
1953,18.3
1953,13.6
1953,12.5
1953,9.45
1953,6.4
1954,5.55
1954,3.65
1954,6.95
1954,6.4
1954,13.6
1954,11.7
1954,11.4
1954,14.2
1954,13.9
1954,13.35
1954,5.8
1954,6.95
1955,3.3
1955,4.15
1955,3.9
1955,11.1
1955,13.65
1955,14.7
1955,14.45
1955,14.7
1955,11.95
1955,7.5
1955,8.05
1955,5.55
1956,1.1
1956,0.25
1956,7.5
1956,4.7
1956,5.8
1956,9.2
1956,17.8
1956,13.9
1956,16.4
1956,11.4
1956,8.35
1956,3.3
1957,10
1957,8.05
1957,11.1
1957,4.7
1957,12.15
1957,9.1
1957,16.1
1957,12.95
1957,13.1
1957,10.3
1957,7.9
1957,5.85
1958,5.85
1958,8.25
1958,7.65
1958,7.3
1958,14
1958,12.35
1958,11.2
1958,11.4
1958,14.55
1958,8.35
1958,10
1958,8.8
1959,7.1
1959,7.8
1959,8.8
1959,12.0
1959,13.6
1959,14.6
1959,15.0
1959,14.5
1959,12.7
1959,8.2
1959,7.0
1960,5.6
1960,5.1
1960,7.7
1960,9.2
1960,12.0
1960,13.8
1960,14.3
1960,14.0
1960,13.2
1960,10.2
1960,8.1
1960,5.8
1961,5.5
1961,8.0
1961,9.4
1961,9.3
1961,10.9
1961,12.5
1961,12.9
1961,13.8
1961,13.2
1961,10.4
1961,7.4
1961,4.4
1962,5.8
1962,6.7
1962,5.1
1962,8.3
1962,10.4
1962,12.3
1962,14.1
1962,13.5
1962,12.0
1962,11.6
1962,7.5
1962,6.4
1963,1.3
1963,3.1
1963,7.2
1963,8.4
1963,9.7
1963,13.9
1963,13.7
1963,13.1
1963,12.2
1963,11.5
1963,8.1
1963,5.3
1964,6.7
1964,6.3
1964,7.0
1964,8.8
1964,11.8
1964,12.6
1964,13.9
1964,14.0
1964,13.7
1964,10.4
1964,8.8
1964,6.5
1965,4.8
1965,4.9
1965,6.9
1965,8.5
1965,11.0
1965,12.8
1965,13.2
1965,13.8
1965,11.5
1965,11.4
1965,5.9
1965,6.4
1966,4.8
1966,6.8
1966,8.0
1966,7.7
1966,10.6
1966,13.7
1966,13.9
1966,14.0
1966,13.8
1966,9.7
1966,7.1
1966,7.6
1967,6.4
1967,6.4
1967,7.2
1967,8.6
1967,9.3
1967,12.8
1967,13.9
1967,13.9
1967,12.7
1967,9.8
1967,7.3
1967,7.0
1968,6.8
1968,3.9
1968,7.1
1968,8.0
1968,9.3
1968,12.8
1968,13.4
1968,14.7
1968,13.4
1968,12.6
1968,7.7
1968,5.7
1969,5.7
1969,3.3
1969,5.4
1969,8.2
1969,10.4
1969,12.9
1969,14.2
1969,14.5
1969,13.1
1969,13.0
1969,6.5
1969,6.8
1970,5.8
1970,4.9
1970,6.2
1970,7.4
1970,11.1
1970,14.6
1970,13.1
1970,14.0
1970,13.2
1970,11.4
1970,8.0
1970,6.3
1971,6.8
1971,6.6
1971,7.2
1971,8.4
1971,10.7
1971,12.1
1971,14.5
1971,14.3
1971,14.3
1971,12.3
1971,8.6
1971,8.4
1972,4.8
1972,5.6
1972,6.4
1972,8.5
1972,10.0
1972,10.7
1972,13.6
1972,13.1
1972,12.1
1972,11.5
1972,7.3
1972,7.3
1973,6.7
1973,6.5
1973,7.2
1973,7.8
1973,10.5
1973,12.4
1973,13.6
1973,14.5
1973,13.6
1973,10.3
1973,8.4
1973,7.2
1974,7.0
1974,6.8
1974,6.6
1974,9.3
1974,10.5
1974,12.9
1974,13.7
1974,14.0
1974,11.4
1974,9.2
1974,6.8
1974,8.4
1975,7.2
1975,6.8
1975,6.3
1975,8.5
1975,9.8
1975,13.0
1975,15.2
1975,15.5
1975,12.4
1975,11.5
1975,8.3
1975,7.4
1976,7.2
1976,6.2
1976,7.1
1976,9.2
1976,10.6
1976,13.5
1976,15.6
1976,16.1
1976,13.2
1976,9.7
1976,7.9
1976,4.1
1977,5.0
1977,5.9
1977,7.8
1977,7.7
1977,10.7
1977,12.0
1977,14.6
1977,14.6
1977,12.6
1977,12.0
1977,6.8
1977,7.5
1978,5.6
1978,4.8
1978,6.8
1978,7.7
1978,10.9
1978,12.1
1978,13.6
1978,13.9
1978,13.9
1978,12.1
1978,9.3
1978,6.0
1979,3.7
1979,4.0
1979,5.1
1979,7.4
1979,8.4
1979,12.6
1979,14.0
1979,13.4
1979,12.7
1979,11.1
1979,8.4
1979,6.7
1980,4.8
1980,6.6
1980,6.0
1980,8.9
1980,11.1
1980,12.7
1980,13.4
1980,14.4
1980,13.7
1980,9.9
1980,8.0
1980,7.7
1981,7.6
1981,6.0
1981,7.8
1981,9.2
1981,10.4
1981,12.2
1981,13.3
1981,15.0
1981,13.8
1981,8.4
1981,8.7
1981,4.0
1982,5.5
1982,6.4
1982,6.7
1982,9.3
1982,10.7
1982,14.1
1982,14.7
1982,14.1
1982,12.7
1982,10.4
1982,7.5
1982,6.0
1983,7.3
1983,4.7
1983,7.7
1983,6.7
1983,9.9
1983,12.6
1983,16.1
1983,16.0
1983,13.0
1983,10.5
1983,8.7
1983,7.8
1984,5.0
1984,6.7
1984,6.0
1984,9.4
1984,10.0
1984,12.7
1984,15.0
1984,16.1
1984,12.8
1984,10.4
1984,7.0
1984,6.6
1985,2.6
1985,5.3
1985,6.2
1985,8.8
1985,9.7
1985,12.0
1985,13.8
1985,12.9
1985,13.3
1985,10.9
1985,5.8
1985,7.1
1986,5.2
1986,2.0
1986,5.9
1986,9.3
1986,9.6
1986,12.9
1986,13.5
1986,12.1
1986,11.1
1986,11.0
1986,7.9
1986,6.6
1987,4.1
1987,5.3
1987,5.9
1987,9.5
1987,10.2
1987,11.9
1987,14.5
1987,14.6
1987,13.0
1987,9.1
1987,8.2
1987,6.9
1988,5.6
1988,6.2
1988,7.7
1988,9.6
1988,10.8
1988,13.4
1988,13.2
1988,13.8
1988,12.5
1988,10.4
1988,7.6
1988,9.5
1989,8.6
1989,6.9
1989,7.1
1989,6.8
1989,11.3
1989,13.0
1989,15.7
1989,14.7
1989,12.9
1989,11.4
1989,7.6
1989,5.2
1990,7.0
1990,6.8
1990,8.6
1990,8.4
1990,13.0
1990,12.4
1990,15.5
1990,15.3
1990,12.4
1990,11.4
1990,8.1
1990,6.5
1991,5.4
1991,4.6
1991,8.4
1991,8.6
1991,11.2
1991,12.3
1991,15.9
1991,15.7
1991,14.5
1991,10.3
1991,8.2
1991,7.7
1992,6.9
1992,7.5
1992,8.2
1992,8.6
1992,12.9
1992,14.1
1992,15.1
1992,13.7
1992,11.8
1992,9.2
1992,8.4
1992,6.1
1993,7.2
1993,8.0
1993,7.6
1993,9.5
1993,11.1
1993,13.3
1993,14.0
1993,13.8
1993,13.1
1993,9.4
1993,7.6
1993,6.9
1994,6.3
1994,5.4
1994,7.5
1994,8.0
1994,10.6
1994,12.5
1994,14.9
1994,14.3
1994,12.8
1994,11.7
1994,10.2
1994,7.9
1995,6.4
1995,7.2
1995,6.4
1995,9.3
1995,10.8
1995,14.0
1995,16.6
1995,17.6
1995,13.8
1995,12.4
1995,9.0
1995,4.9
1996,6.3
1996,5.3
1996,6.4
1996,9.4
1996,9.7
1996,13.2
1996,14.6
1996,15.0
1996,14.7
1996,12.1
1996,8.0
1996,5.7
1997,5.4
1997,7.2
1997,8.9
1997,10.5
1997,12.4
1997,13.4
1997,15.2
1997,16.8
1997,14.3
1997,11.6
1997,9.4
1997,8.0
1998,6.5
1998,9.0
1998,9.1
1998,8.5
1998,12.4
1998,13.4
1998,14.3
1998,15.0
1998,14.8
1998,11.4
1998,8.9
1998,8.0
1999,6.9
1999,7.8
1999,8.0
1999,10.0
1999,12.1
1999,12.5
1999,15.8
1999,15.9
1999,14.3
1999,11.7
1999,9.1
1999,6.6
2000,7.0
2000,7.4
